t,label,cpu_pct_sum,rss_mb_sum,n_procs
1788444432.6678128,container:cyclical:2,0.0,163.7,4
1788444432.869839,container:cyclical:2,0.0,163.7,4
1788444433.0716057,container:cyclical:2,0.0,163.7,4
1788444433.2734203,container:cyclical:2,0.0,163.7,4
1788444433.4755912,container:cyclical:2,4.9,163.7,4
1788444433.677431,container:cyclical:2,0.0,163.7,4
1788444433.8793006,container:cyclical:2,0.0,163.7,4
1788444434.0819817,container:cyclical:2,0.0,163.7,4
1788444434.2839353,container:cyclical:2,5.0,163.7,4
1788444434.4864614,container:cyclical:2,9.8,164.11,4
1788444434.6895204,container:cyclical:2,0.0,164.11,4
1788444434.895465,container:cyclical:2,0.0,164.11,4
1788444435.0971935,container:cyclical:2,0.0,164.11,4
1788444435.299123,container:cyclical:2,0.0,164.11,4
1788444435.5008879,container:cyclical:2,0.0,164.11,4
1788444435.7028515,container:cyclical:2,0.0,164.11,4
1788444435.9049375,container:cyclical:2,4.9,164.11,4
1788444436.1068501,container:cyclical:2,0.0,164.11,4
1788444436.308691,container:cyclical:2,0.0,164.11,4
1788444436.510845,container:cyclical:2,0.0,164.11,4
1788444436.7127583,container:cyclical:2,0.0,164.11,4
