t,label,cpu_pct_sum,rss_mb_sum,n_procs,startup_lead_s
1788976015.68533,serverless_predictive_lastgap:cyclical:5,0.0,164.84,4,0.1
1788976015.8881555,serverless_predictive_lastgap:cyclical:5,0.0,164.84,4,0.1
1788976016.0903568,serverless_predictive_lastgap:cyclical:5,0.0,164.84,4,0.1
1788976016.2926836,serverless_predictive_lastgap:cyclical:5,0.0,164.84,4,0.1
1788976016.4952796,serverless_predictive_lastgap:cyclical:5,4.9,164.84,4,0.1
1788976016.6973624,serverless_predictive_lastgap:cyclical:5,0.0,164.84,4,0.1
1788976016.8993528,serverless_predictive_lastgap:cyclical:5,4.9,164.84,4,0.1
1788976017.1015239,serverless_predictive_lastgap:cyclical:5,0.0,164.84,4,0.1
1788976017.303708,serverless_predictive_lastgap:cyclical:5,0.0,164.84,4,0.1
1788976017.5058491,serverless_predictive_lastgap:cyclical:5,4.9,164.84,4,0.1
1788976017.7079883,serverless_predictive_lastgap:cyclical:5,0.0,164.84,4,0.1
1788976017.9101045,serverless_predictive_lastgap:cyclical:5,0.0,164.84,4,0.1
1788976018.1121771,serverless_predictive_lastgap:cyclical:5,0.0,164.84,4,0.1
1788976018.314251,serverless_predictive_lastgap:cyclical:5,0.0,164.84,4,0.1
1788976018.516199,serverless_predictive_lastgap:cyclical:5,0.0,164.84,4,0.1
1788976018.7185187,serverless_predictive_lastgap:cyclical:5,0.0,164.84,4,0.1
1788976018.920701,serverless_predictive_lastgap:cyclical:5,0.0,164.84,4,0.1
1788976019.1227305,serverless_predictive_lastgap:cyclical:5,0.0,122.31,3,0.1
1788976019.3245919,serverless_predictive_lastgap:cyclical:5,0.0,79.8,2,0.1
1788976019.5265858,serverless_predictive_lastgap:cyclical:5,0.0,37.27,1,0.1
1788976019.7285008,serverless_predictive_lastgap:cyclical:5,5.0,37.27,1,0.1
1788976019.9304712,serverless_predictive_lastgap:cyclical:5,0.0,37.27,1,0.1
1788976020.1322696,serverless_predictive_lastgap:cyclical:5,0.0,37.27,1,0.1
1788976020.3341448,serverless_predictive_lastgap:cyclical:5,0.0,37.27,1,0.1
1788976020.5358553,serverless_predictive_lastgap:cyclical:5,0.0,37.27,1,0.1
1788976020.7378995,serverless_predictive_lastgap:cyclical:5,0.0,37.27,1,0.1
1788976020.9399939,serverless_predictive_lastgap:cyclical:5,0.0,37.27,1,0.1
1788976021.1419163,serverless_predictive_lastgap:cyclical:5,0.0,57.43,2,0.1
1788976021.3438098,serverless_predictive_lastgap:cyclical:5,109.0,73.95,2,0.1
1788976021.5457563,serverless_predictive_lastgap:cyclical:5,59.5,79.87,2,0.1
1788976021.7479033,serverless_predictive_lastgap:cyclical:5,0.0,79.87,2,0.1
1788976021.9499454,serverless_predictive_lastgap:cyclical:5,0.0,79.87,2,0.1
1788976022.1582918,serverless_predictive_lastgap:cyclical:5,19.2,138.7,4,0.1
1788976022.3608944,serverless_predictive_lastgap:cyclical:5,197.4,156.36,4,0.1
1788976022.563026,serverless_predictive_lastgap:cyclical:5,74.1,165.07,4,0.1
1788976022.764992,serverless_predictive_lastgap:cyclical:5,0.0,165.07,4,0.1
1788976022.967099,serverless_predictive_lastgap:cyclical:5,0.0,165.07,4,0.1
1788976023.1690364,serverless_predictive_lastgap:cyclical:5,0.0,165.07,4,0.1
1788976023.3708189,serverless_predictive_lastgap:cyclical:5,0.0,165.07,4,0.1
1788976023.5727687,serverless_predictive_lastgap:cyclical:5,0.0,165.07,4,0.1
1788976023.7749832,serverless_predictive_lastgap:cyclical:5,0.0,165.07,4,0.1
1788976023.976937,serverless_predictive_lastgap:cyclical:5,0.0,165.07,4,0.1
1788976024.178976,serverless_predictive_lastgap:cyclical:5,0.0,165.07,4,0.1
1788976024.3809185,serverless_predictive_lastgap:cyclical:5,0.0,165.07,4,0.1
1788976024.5827885,serverless_predictive_lastgap:cyclical:5,0.0,165.07,4,0.1
1788976024.7849185,serverless_predictive_lastgap:cyclical:5,0.0,165.07,4,0.1
1788976024.9868872,serverless_predictive_lastgap:cyclical:5,0.0,165.07,4,0.1
1788976025.189,serverless_predictive_lastgap:cyclical:5,0.0,165.07,4,0.1
1788976025.3910432,serverless_predictive_lastgap:cyclical:5,0.0,165.07,4,0.1
1788976025.5929935,serverless_predictive_lastgap:cyclical:5,5.0,165.07,4,0.1
1788976025.7949507,serverless_predictive_lastgap:cyclical:5,0.0,165.07,4,0.1
1788976025.9972508,serverless_predictive_lastgap:cyclical:5,4.9,165.07,4,0.1
1788976026.1992044,serverless_predictive_lastgap:cyclical:5,0.0,165.07,4,0.1
1788976026.4010785,serverless_predictive_lastgap:cyclical:5,0.0,165.07,4,0.1
1788976026.6030471,serverless_predictive_lastgap:cyclical:5,0.0,165.07,4,0.1
1788976026.8050046,serverless_predictive_lastgap:cyclical:5,5.0,165.07,4,0.1
1788976027.006796,serverless_predictive_lastgap:cyclical:5,0.0,165.07,4,0.1
1788976027.2088675,serverless_predictive_lastgap:cyclical:5,4.9,165.07,4,0.1
1788976027.410662,serverless_predictive_lastgap:cyclical:5,0.0,165.07,4,0.1
1788976027.612607,serverless_predictive_lastgap:cyclical:5,0.0,165.07,4,0.1
1788976027.8145115,serverless_predictive_lastgap:cyclical:5,0.0,165.07,4,0.1
1788976028.0162992,serverless_predictive_lastgap:cyclical:5,0.0,165.07,4,0.1
1788976028.2189972,serverless_predictive_lastgap:cyclical:5,0.0,165.07,4,0.1
1788976028.4207416,serverless_predictive_lastgap:cyclical:5,0.0,122.46,3,0.1
1788976028.6224904,serverless_predictive_lastgap:cyclical:5,0.0,122.46,3,0.1
1788976028.8243973,serverless_predictive_lastgap:cyclical:5,0.0,79.82,3,0.1
1788976029.0261793,serverless_predictive_lastgap:cyclical:5,0.0,37.27,2,0.1
1788976029.22782,serverless_predictive_lastgap:cyclical:5,0.0,37.27,1,0.1
1788976029.429522,serverless_predictive_lastgap:cyclical:5,5.0,37.27,1,0.1
1788976029.6310644,serverless_predictive_lastgap:cyclical:5,0.0,37.27,1,0.1
1788976029.8326132,serverless_predictive_lastgap:cyclical:5,5.0,37.27,1,0.1
1788976030.0342057,serverless_predictive_lastgap:cyclical:5,0.0,37.27,1,0.1
1788976030.235807,serverless_predictive_lastgap:cyclical:5,0.0,37.27,1,0.1
1788976030.437435,serverless_predictive_lastgap:cyclical:5,0.0,37.27,1,0.1
1788976030.6390383,serverless_predictive_lastgap:cyclical:5,0.0,37.27,1,0.1
1788976030.8407393,serverless_predictive_lastgap:cyclical:5,0.0,37.27,1,0.1
1788976031.0466444,serverless_predictive_lastgap:cyclical:5,4.9,121.19,4,0.1
1788976031.250555,serverless_predictive_lastgap:cyclical:5,186.3,147.27,4,0.1
1788976031.4540284,serverless_predictive_lastgap:cyclical:5,171.9,162.8,4,0.1
1788976032.3209193,serverless_predictive_movavg:cyclical:0,0.0,36.64,1,0.1
1788976032.5230696,serverless_predictive_movavg:cyclical:0,0.0,36.64,1,0.1
1788976032.7246654,serverless_predictive_movavg:cyclical:0,0.0,36.64,1,0.1
1788976032.9263198,serverless_predictive_movavg:cyclical:0,0.0,36.64,1,0.1
1788976033.1278608,serverless_predictive_movavg:cyclical:0,0.0,36.64,1,0.1
1788976033.3295357,serverless_predictive_movavg:cyclical:0,0.0,36.64,1,0.1
1788976033.5317183,serverless_predictive_movavg:cyclical:0,0.0,36.64,1,0.1
1788976033.7333984,serverless_predictive_movavg:cyclical:0,0.0,36.64,1,0.1
1788976033.9349449,serverless_predictive_movavg:cyclical:0,5.0,36.64,1,0.1
1788976034.13648,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976034.3381166,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976034.5396454,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976034.7412643,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976034.9428856,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976035.144576,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976035.3462665,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976035.5482183,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976035.7500618,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976035.9517412,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976036.153444,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976036.3550696,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976036.5566893,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976036.7583609,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976036.960494,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976037.162789,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976037.3644552,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976037.5662425,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976037.7677994,serverless_predictive_movavg:cyclical:0,5.0,36.65,1,0.1
1788976037.9694142,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976038.1709814,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976038.3724985,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976038.574032,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976038.7755704,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976038.9772427,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976039.1787822,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976039.3803744,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976039.5822043,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976039.7865095,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976039.9880524,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976040.1896565,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976040.3912427,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976040.5927382,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976040.7945483,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976040.9961355,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976041.1980047,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976041.3996642,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976041.6013103,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976041.8030598,serverless_predictive_movavg:cyclical:0,0.0,36.65,1,0.1
1788976042.0046732,serverless_predictive_movavg:cyclical:0,5.0,36.65,1,0.1
1788976042.2146928,serverless_predictive_movavg:cyclical:0,0.0,62.04,4,0.1
1788976042.4163926,serverless_predictive_movavg:cyclical:0,198.3,128.91,4,0.1
1788976042.618066,serverless_predictive_movavg:cyclical:0,198.3,152.45,4,0.1
1788976042.8198097,serverless_predictive_movavg:cyclical:0,129.0,164.68,4,0.1
1788976043.021672,serverless_predictive_movavg:cyclical:0,5.0,164.68,4,0.1
1788976043.2234347,serverless_predictive_movavg:cyclical:0,0.0,164.68,4,0.1
1788976043.4252539,serverless_predictive_movavg:cyclical:0,0.0,164.68,4,0.1
1788976043.6271672,serverless_predictive_movavg:cyclical:0,0.0,164.68,4,0.1
1788976043.828884,serverless_predictive_movavg:cyclical:0,0.0,164.68,4,0.1
1788976044.0306911,serverless_predictive_movavg:cyclical:0,0.0,164.68,4,0.1
1788976044.2324247,serverless_predictive_movavg:cyclical:0,0.0,164.68,4,0.1
1788976044.4342377,serverless_predictive_movavg:cyclical:0,0.0,164.68,4,0.1
1788976044.6359758,serverless_predictive_movavg:cyclical:0,0.0,164.68,4,0.1
1788976044.8378224,serverless_predictive_movavg:cyclical:0,0.0,164.68,4,0.1
1788976045.0395832,serverless_predictive_movavg:cyclical:0,0.0,164.68,4,0.1
1788976045.2414627,serverless_predictive_movavg:cyclical:0,10.0,164.68,4,0.1
1788976045.4433434,serverless_predictive_movavg:cyclical:0,5.0,164.68,4,0.1
1788976045.6452103,serverless_predictive_movavg:cyclical:0,0.0,164.68,4,0.1
1788976045.8470333,serverless_predictive_movavg:cyclical:0,0.0,164.68,4,0.1
1788976046.04877,serverless_predictive_movavg:cyclical:0,0.0,164.68,4,0.1
1788976046.2505608,serverless_predictive_movavg:cyclical:0,0.0,164.68,4,0.1
1788976046.4523394,serverless_predictive_movavg:cyclical:0,0.0,164.68,4,0.1
1788976046.6543055,serverless_predictive_movavg:cyclical:0,0.0,164.68,4,0.1
1788976046.8567617,serverless_predictive_movavg:cyclical:0,0.0,164.68,4,0.1
1788976047.0585635,serverless_predictive_movavg:cyclical:0,0.0,164.68,4,0.1
1788976047.2603555,serverless_predictive_movavg:cyclical:0,0.0,164.68,4,0.1
1788976047.4623742,serverless_predictive_movavg:cyclical:0,0.0,164.68,4,0.1
1788976047.6647508,serverless_predictive_movavg:cyclical:0,0.0,164.68,4,0.1
1788976047.8666353,serverless_predictive_movavg:cyclical:0,0.0,164.69,4,0.1
1788976048.068456,serverless_predictive_movavg:cyclical:0,0.0,164.69,4,0.1
1788976048.2703705,serverless_predictive_movavg:cyclical:0,0.0,164.69,4,0.1
1788976048.472222,serverless_predictive_movavg:cyclical:0,0.0,164.69,4,0.1
1788976048.6742277,serverless_predictive_movavg:cyclical:0,0.0,164.69,4,0.1
1788976048.8759847,serverless_predictive_movavg:cyclical:0,5.0,164.76,4,0.1
1788976049.0778463,serverless_predictive_movavg:cyclical:0,0.0,122.23,3,0.1
1788976049.27954,serverless_predictive_movavg:cyclical:0,0.0,122.23,3,0.1
1788976049.4812708,serverless_predictive_movavg:cyclical:0,0.0,79.66,2,0.1
1788976049.6829534,serverless_predictive_movavg:cyclical:0,0.0,37.15,1,0.1
1788976049.884762,serverless_predictive_movavg:cyclical:0,0.0,37.15,1,0.1
1788976050.086494,serverless_predictive_movavg:cyclical:0,0.0,37.15,1,0.1
1788976050.2879643,serverless_predictive_movavg:cyclical:0,0.0,37.15,1,0.1
1788976050.4896958,serverless_predictive_movavg:cyclical:0,0.0,37.15,1,0.1
1788976050.6912708,serverless_predictive_movavg:cyclical:0,0.0,37.15,1,0.1
1788976050.8928068,serverless_predictive_movavg:cyclical:0,0.0,37.15,1,0.1
1788976051.094398,serverless_predictive_movavg:cyclical:0,0.0,37.15,1,0.1
1788976051.2967153,serverless_predictive_movavg:cyclical:0,9.9,114.34,4,0.1
1788976051.498411,serverless_predictive_movavg:cyclical:0,193.4,146.12,4,0.1
1788976051.6998594,serverless_predictive_movavg:cyclical:0,183.7,162.07,4,0.1
1788976051.9018652,serverless_predictive_movavg:cyclical:0,29.8,165.02,4,0.1
1788976052.1035883,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976052.3054428,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976052.5072734,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976052.709045,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976052.9118714,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976053.1138222,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976053.3155434,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976053.5174327,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976053.7192543,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976053.9212198,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976054.1231647,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976054.3250365,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976054.5268219,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976054.729724,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976054.9324737,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976055.1343644,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976055.3370183,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976055.538777,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976055.7406032,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976055.9428782,serverless_predictive_movavg:cyclical:0,4.9,165.02,4,0.1
1788976056.144703,serverless_predictive_movavg:cyclical:0,5.0,165.02,4,0.1
1788976056.3464773,serverless_predictive_movavg:cyclical:0,5.0,165.02,4,0.1
1788976056.5482926,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976056.7500963,serverless_predictive_movavg:cyclical:0,5.0,165.02,4,0.1
1788976056.9518032,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976057.1537256,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976057.3554864,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976057.5579524,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976057.759719,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976057.9614909,serverless_predictive_movavg:cyclical:0,0.0,165.02,4,0.1
1788976058.1631846,serverless_predictive_movavg:cyclical:0,0.0,79.79,3,0.1
1788976058.3648672,serverless_predictive_movavg:cyclical:0,0.0,37.29,1,0.1
1788976058.5664577,serverless_predictive_movavg:cyclical:0,0.0,37.29,1,0.1
1788976058.768044,serverless_predictive_movavg:cyclical:0,0.0,37.29,1,0.1
1788976058.9699028,serverless_predictive_movavg:cyclical:0,0.0,37.29,1,0.1
1788976059.1715107,serverless_predictive_movavg:cyclical:0,0.0,37.29,1,0.1
1788976059.37309,serverless_predictive_movavg:cyclical:0,0.0,37.29,1,0.1
1788976059.5746999,serverless_predictive_movavg:cyclical:0,5.0,37.29,1,0.1
1788976059.7763183,serverless_predictive_movavg:cyclical:0,0.0,37.29,1,0.1
1788976059.978104,serverless_predictive_movavg:cyclical:0,0.0,37.29,1,0.1
1788976060.179698,serverless_predictive_movavg:cyclical:0,0.0,64.43,2,0.1
1788976060.381292,serverless_predictive_movavg:cyclical:0,99.2,76.45,2,0.1
1788976060.5833268,serverless_predictive_movavg:cyclical:0,29.7,79.83,2,0.1
1788976060.789313,serverless_predictive_movavg:cyclical:0,5.0,141.75,4,0.1
1788976060.991041,serverless_predictive_movavg:cyclical:0,198.2,161.45,4,0.1
1788976061.1927936,serverless_predictive_movavg:cyclical:0,24.8,164.99,4,0.1
1788976061.3945765,serverless_predictive_movavg:cyclical:0,5.0,164.99,4,0.1
1788976061.5963597,serverless_predictive_movavg:cyclical:0,0.0,164.99,4,0.1
1788976061.7982085,serverless_predictive_movavg:cyclical:0,0.0,164.99,4,0.1
1788976062.000114,serverless_predictive_movavg:cyclical:0,5.0,164.99,4,0.1
1788976062.202322,serverless_predictive_movavg:cyclical:0,0.0,164.99,4,0.1
1788976062.404137,serverless_predictive_movavg:cyclical:0,0.0,164.99,4,0.1
1788976062.6062317,serverless_predictive_movavg:cyclical:0,0.0,164.99,4,0.1
1788976062.8080997,serverless_predictive_movavg:cyclical:0,0.0,164.99,4,0.1
1788976063.0101998,serverless_predictive_movavg:cyclical:0,0.0,164.99,4,0.1
1788976063.2120228,serverless_predictive_movavg:cyclical:0,0.0,164.99,4,0.1
1788976063.4139402,serverless_predictive_movavg:cyclical:0,0.0,164.99,4,0.1
1788976063.6165001,serverless_predictive_movavg:cyclical:0,0.0,164.99,4,0.1
1788976063.8190129,serverless_predictive_movavg:cyclical:0,0.0,164.99,4,0.1
1788976064.021223,serverless_predictive_movavg:cyclical:0,0.0,164.99,4,0.1
1788976064.2230928,serverless_predictive_movavg:cyclical:0,0.0,164.99,4,0.1
1788976064.4248638,serverless_predictive_movavg:cyclical:0,0.0,164.99,4,0.1
1788976064.6267266,serverless_predictive_movavg:cyclical:0,0.0,164.99,4,0.1
1788976064.8284845,serverless_predictive_movavg:cyclical:0,0.0,164.99,4,0.1
1788976065.0303252,serverless_predictive_movavg:cyclical:0,0.0,164.99,4,0.1
1788976065.2324996,serverless_predictive_movavg:cyclical:0,4.9,164.99,4,0.1
1788976065.434417,serverless_predictive_movavg:cyclical:0,0.0,164.99,4,0.1
1788976065.6363792,serverless_predictive_movavg:cyclical:0,0.0,164.99,4,0.1
1788976065.8382652,serverless_predictive_movavg:cyclical:0,0.0,164.99,4,0.1
1788976066.0406752,serverless_predictive_movavg:cyclical:0,4.9,164.99,4,0.1
1788976066.242937,serverless_predictive_movavg:cyclical:0,0.0,164.99,4,0.1
1788976066.444933,serverless_predictive_movavg:cyclical:0,0.0,164.99,4,0.1
1788976066.6475246,serverless_predictive_movavg:cyclical:0,4.9,164.99,4,0.1
1788976066.8494377,serverless_predictive_movavg:cyclical:0,0.0,164.99,4,0.1
1788976067.0512033,serverless_predictive_movavg:cyclical:0,0.0,122.44,4,0.1
1788976067.2529502,serverless_predictive_movavg:cyclical:0,0.0,122.44,3,0.1
1788976067.456089,serverless_predictive_movavg:cyclical:0,0.0,79.83,2,0.1
1788976067.6577234,serverless_predictive_movavg:cyclical:0,0.0,37.29,1,0.1
1788976067.8598971,serverless_predictive_movavg:cyclical:0,0.0,37.29,1,0.1
1788976068.0615845,serverless_predictive_movavg:cyclical:0,0.0,37.29,1,0.1
1788976068.263184,serverless_predictive_movavg:cyclical:0,0.0,37.29,1,0.1
1788976068.4647517,serverless_predictive_movavg:cyclical:0,0.0,37.29,1,0.1
1788976068.6663709,serverless_predictive_movavg:cyclical:0,0.0,37.29,1,0.1
1788976068.8693383,serverless_predictive_movavg:cyclical:0,0.0,37.29,1,0.1
1788976069.0716696,serverless_predictive_movavg:cyclical:0,4.9,37.29,1,0.1
1788976069.2732997,serverless_predictive_movavg:cyclical:0,0.0,37.29,1,0.1
1788976069.4749374,serverless_predictive_movavg:cyclical:0,0.0,37.29,1,0.1
1788976069.6828365,serverless_predictive_movavg:cyclical:0,4.8,110.98,4,0.1
1788976069.8848279,serverless_predictive_movavg:cyclical:0,208.0,146.51,4,0.1
